Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9
0.43923378,0.33044273,0.4351793,0.5553102,0.42836103,0.3544978,0.44660714,0.5358381,0.5217336,0.56633073,0.42781204,0.47128737,0.4604343,0.42801818,0.39836445,0.43716034,0.37947166,0.571981
0.56434417,0.18489374,0.32972836,0.64534944,0.2572309,0.20706834,0.34279206,0.50052524,0.502039,0.5491356,0.4563639,0.49336368,0.38558838,0.43288255,0.25227845,0.41239765,0.24697322,0.66287243
0.4610693,0.39531898,0.4571957,0.5239417,0.43717512,0.41805276,0.46304795,0.50509363,0.50170404,0.52207243,0.44958615,0.4629631,0.46551213,0.44926724,0.43662047,0.44108924,0.42948124,0.5297745
0.5694744,0.18213852,0.3880287,0.65016574,0.21307787,0.22736253,0.2986076,0.45738235,0.44691902,0.50421256,0.4606915,0.43154496,0.3320552,0.37689012,0.28401908,0.31641182,0.26909205,0.6448831
0.4886591,0.37665033,0.5569241,0.55419415,0.3634815,0.44992438,0.40931192,0.46948773,0.37838596,0.41824892,0.41970447,0.42993867,0.38048217,0.4044573,0.33116704,0.38025165,0.42140752,0.4475388
0.47977498,0.37986663,0.44163352,0.507893,0.35857046,0.38745,0.41893703,0.46796894,0.48011827,0.4804232,0.46191147,0.41604587,0.41885638,0.48549458,0.471759,0.4351755,0.42192703,0.50837904
0.5169197,0.36165348,0.3733708,0.5364842,0.37920278,0.583877,0.6225815,0.46735036,0.5704706,0.41626245,0.39049423,0.4485213,0.57571775,0.43428677,0.3427721,0.4187263,0.49209103,0.54264176
0.4188615,0.24386606,0.33066735,0.56081,0.433434,0.31863424,0.4732888,0.49467918,0.51518416,0.5017662,0.38690922,0.49379683,0.45333543,0.46201998,0.23311383,0.553117,0.32910052,0.57045144
0.15446688,0.3139801,0.70012224,0.34449205,0.38011152,0.6578405,0.31212327,0.19196895,0.16711476,0.14170846,0.20616513,0.1504487,0.23111159,0.19550918,0.31780267,0.37433183,0.5470366,0.24148248
0.53288865,0.17428306,0.2859936,0.55984735,0.16047469,0.20477135,0.2877944,0.37189767,0.47172147,0.43499777,0.43116763,0.3472354,0.33776367,0.4644977,0.33928886,0.42490277,0.2538919,0.6287401
